"location","reference_date","horizon","target_end_date","target","output_type","output_type_id","value"
"US",2022-11-19,1,2022-11-26,"wk inc flu hosp","quantile","0.025",9053
"US",2022-11-19,1,2022-11-26,"wk inc flu hosp","quantile","0.1",9948
"US",2022-11-19,1,2022-11-26,"wk inc flu hosp","quantile","0.2",10555
"US",2022-11-19,1,2022-11-26,"wk inc flu hosp","quantile","0.3",11000
"US",2022-11-19,1,2022-11-26,"wk inc flu hosp","quantile","0.4",11404
"US",2022-11-19,1,2022-11-26,"wk inc flu hosp","quantile","0.5",11902
"US",2022-11-19,1,2022-11-26,"wk inc flu hosp","quantile","0.6",12664
"US",2022-11-19,1,2022-11-26,"wk inc flu hosp","quantile","0.7",13150
"US",2022-11-19,1,2022-11-26,"wk inc flu hosp","quantile","0.8",13669
"US",2022-11-19,1,2022-11-26,"wk inc flu hosp","quantile","0.9",14355
"US",2022-11-19,1,2022-11-26,"wk inc flu hosp","quantile","0.975",15399
"US",2022-11-19,2,2022-12-03,"wk inc flu hosp","quantile","0.025",10226
"US",2022-11-19,2,2022-12-03,"wk inc flu hosp","quantile","0.1",11158
"US",2022-11-19,2,2022-12-03,"wk inc flu hosp","quantile","0.2",11781
"US",2022-11-19,2,2022-12-03,"wk inc flu hosp","quantile","0.3",12221
"US",2022-11-19,2,2022-12-03,"wk inc flu hosp","quantile","0.4",12605
"US",2022-11-19,2,2022-12-03,"wk inc flu hosp","quantile","0.5",13343
"US",2022-11-19,2,2022-12-03,"wk inc flu hosp","quantile","0.6",14508
"US",2022-11-19,2,2022-12-03,"wk inc flu hosp","quantile","0.7",14993
"US",2022-11-19,2,2022-12-03,"wk inc flu hosp","quantile","0.8",15520
"US",2022-11-19,2,2022-12-03,"wk inc flu hosp","quantile","0.9",16188
"US",2022-11-19,2,2022-12-03,"wk inc flu hosp","quantile","0.975",17189
"02",2022-11-19,1,2022-11-26,"wk inc flu hosp","quantile","0.025",8
"02",2022-11-19,1,2022-11-26,"wk inc flu hosp","quantile","0.1",14
